ITEM|SOURCE|SOURCE_ZIP|DEST|DEST_ZIP|TRANSLEADTIME|PRIORITY|U_Equipment_TYPE
04055RUPLUS|USZA|32226|4000147375|32615|1|1|VN
04055RUPLUS|USB5|06473|4000148141|06029|1|1|VN
04055RUPLUS|UT3C|46219|4000148328|46204|1|1|VN
04055RUPLUS|USB5|06473|4000149135|06512|1|1|VN
04055RUPLUS PS|US8R|76177|4000162956|75236|1|1|VN
04055RUPLUS|UT3C|46219|4000085436|46038|1|1|VN
04055RUPLUS|UT1E|48917|4000085826|49038|1|1|VN
04055RUPLUS|USNI|78550|4000050745|78539|1|1|VN
04055RUPLUS|USNI|78550|6100206431|78537|1|1|FB
04055RUPLUS|UT29|33815|6100207822|33527|1|1|FB
04055RUPLUS|USA4|40118|4000146146|40211|1|1|VN
04055RUPLUS|USYC|28334|6100456376|28334|1|1|VN
04055RUPLUS|US8R|76177|4000101030|75062|1|1|VN
04055RUPLUS|USUA|28216|4000082082|28208|1|1|VN
04055RUPLUS|USYX|30567|4000082971|30622|1|1|VN
04055RUPLUS|USB5|06473|4000082975|07047|1|1|VN
04055RUPLUS|US8R|76177|4000083070|76180|1|1|VN
04055RUPLUS|US85|75235|4000101338|75090|1|1|VN
04055RUPLUS|USNH|61008|6100209394|61068|1|1|VN
04055RUPLUS|USKI|91752|6100211158|92236|1|1|FB
04055RUPLUS|UT29|33815|6100212166|33566|1|1|FB
04055RUPLUS PS|US8R|76177|4000075068|76262|1|1|VN
04055RUPLUS PS|US8R|76177|4000134355|76179|1|1|VN
04055RUPLUS|USB5|06473|4000107736|18109|1|1|VN
04055RUPLUS|UT3C|46219|4000108187|46064|1|1|VN
04055RUPLUS|UT29|33815|6101000589|33823|1|1|VN
04055RUPLUS|US8J|00725|6100135874|00936|1|1|VN
04055RUPLUS|UT3C|46219|4000108487|46268|1|1|VN
04055RUPLUS|USNJ|39503|4000106487|36401|1|1|FB
04055RUPLUS|US8R|76177|4000139713|73401|1|1|VN
04055RUPLUS|USIF|65251|4000011203|65018|1|1|VN
04055RUPLUS|USKI|91752|6100721151|92028|1|1|FB
04055RUPLUS|USB5|06473|6100746081|46808|4320|1|VN
04055RUPLUS|USZA|32226|4000021934|32643|1|1|VN
04055RUPLUS|UT3C|46219|6100747589|46268|1|1|VN
04055RUPLUS|UT3C|46219|6100749676|45371|1|1|VN
04055RUPLUS|USPA|12550|6100755944|18512|1|1|VN
04055RUPLUS|USRE|54660|6100787866|54952|1|1|VN
04055RUPLUS|UT3C|46219|4000234600|46360|1|1|VN
04055RUPLUS|USKL|73114|6100523909|67052|1|1|VN
04055RUPLUS|USA4|40118|4000231740|40360|1|1|VN
04055RUPLUS|USNH|61008|4000232245|53549|1|1|VN
04055RUPLUS|USB5|06473|6100311184|06410|1|1|VN
04055RUPLUS|USKI|91752|6100480875|91301|1|1|VN
04055RUPLUS|USA4|40118|4000095073|47591|1|1|FB
04055RUPLUS|USZA|32226|4000188255|32220|1|1|VN
04055RUPLUS|UT3C|46219|4000197561|47302|1|1|VN
04055RUPLUS|UT3C|46219|4000198109|46176|1|1|VN
04055RUPLUS|USKI|91752|4000199236|93241|1|1|FB
04055RUPLUS|USQI|98223|4000200839|98248|1|1|VN
04055RUPLUS|USYC|28334|4000229133|28447|1|1|VN
04055RUPLUS|USZA|32226|4000229225|32693|1|1|FB
04055RUPLUS|USKI|91752|4000131932|92392|1|1|VN
04055RUPLUS|USA4|40118|4000230273|40356|1|1|VN
04055RUPLUS|US8R|76177|4000230278|76010|1|1|VN
04055RUPLUS|USZA|32226|4000230282|31060|1|1|VN
04055RUPLUS|USOQ|18706|4000237447|17777|1|1|VN
04055RUPLUS|USKI|91752|6100712697|92363|1|1|VN
04055RUPLUS|USNI|78550|4000194639|78557|1|1|VN
04055RUPLUS|USB5|06473|4000228636|11717|1|1|VN
04055RUPLUS|USA6|23836|4000228766|23237|1|1|VN
04055RUPLUS|USIF|65251|4000230428|62305|1|1|VN
04055RUPLUS|USB5|06473|4000228117|16684|1440|1|VN
04055RUPLUS|UT3C|46219|4000235660|46203|1|1|VN
04055RUPLUS|USNI|78550|6100632480|78516|1|1|VN
04055RUPLUS|USKI|91752|6100637582|91355|1|1|FB
04055RUPLUS|USKL|73114|4000222180|73763|1|1|VN
04055RUPLUS|UT29|33815|6100537253|33825|1|1|VN
04055RUPLUS|USNH|61008|4000176792|61046|1|1|VN
04055RUPLUS|USA4|40118|4000205070|40214|1|1|VN
04055RUPLUS|USKI|91752|4000209922|92236|1|1|FB
04055RUPLUS|USB5|06473|4000210098|06492|1|1|VN
04055RUPLUS|US8R|76177|6100440231|76106|1|1|VN
04055RUPLUS|US8R|76177|4000246931|76177|1|1|VN
04055RUPLUS|USKI|91752|4000050625|93551|1|1|VN
04055RUPLUS|US8R|76177|6100464777|76106|1|1|VN
04055RUPLUS|USA4|40118|4000173194|47561|1|1|VN
04055RUPLUS|US8R|76177|4000193596|76262|1|1|VN
04055RUPLUS|US8R|76177|4000162510|76262|1|1|VN
04055RUPLUS|USNH|61008|4000188045|61104|1|1|VN
04055RUPLUS|USIF|65251|6101060372|63084|1|1|VN
04055RUPLUS|USNI|78550|4000196351|78550|1|1|VN
04055RUPLUS|UT29|33815|4000155571|33801|1|1|VN
04055RUPLUS|USYC|28334|4000157982|28578|1|1|VN
04055RUPLUS|USB5|06473|4000160184|11747|1|1|VN
04055RUPLUS|USKL|73114|4000167588|64093|1440|1|VN
04055RUPLUS|USKI|91752|4000167735|92227|1|1|FB
04055RUPLUS|UT36|06096|4000167811|14059|1440|1|VN
04055RUPLUS|UT55|43110|4000195218|43082|1|1|VN
04055RUPLUS|USKI|91752|4000198731|91752|1|1|FB
04055RUPLUS|USB5|06473|4000198900|11769|1|1|VN
04055RUPLUS|USZA|32226|4000193107|32254|1|1|VN
04055RUPLUS|UT3C|46219|4000193156|46168|1|1|VN
04055RUPLUS|UT29|33815|4000195258|33913|1|1|VN
04055RUPLUS|USYX|30567|4000208540|30518|1|1|VN
04055RUPLUS|USZA|32226|4000188206|32220|1|1|VN
04055RUPLUS|USKI|91752|6100518185|92274|1|1|VN
04055RUPLUS|UT1E|48917|4000219569|49601|1|1|VN
04055RUPLUS|USKI|91752|4000187600|92705|1|1|VN
04055RUPLUS|UT29|33815|4000202894|33801|1|1|VN
04055RUPLUS|UT3C|46219|4000201855|46214|1|1|VN
04055RUPLUS|USA4|40118|4000201899|40219|1|1|VN
04055RUPLUS|USB5|06473|4000200413|06095|1|1|VN
04055RUPLUS|UT29|33815|4000218021|33844|1|1|VN
04055RUPLUS|USNH|61008|4000184191|61068|1|1|VN
04055RUPLUS|UT3C|46219|4000226131|46041|1|1|VN
04055RUPLUS|USYX|30567|4000216019|30567|1|1|VN
04055RUPLUS|UT3C|46219|4000216459|46202|1|1|VN
04055RUPLUS|USKI|91752|4000216478|92236|1|1|VN
04055RUPLUS|UT29|33815|4000216484|33563|1|1|VN
04055RUPLUS|US8J|00725|4000247686|00757|1|1|VN
04055RUPLUS|USZA|32226|4000188477|32209|1|1|VN
04055RUPLUS|USYX|30567|4000183088|30507|1|1|VN
04055RUPLUS|US8R|76177|4000189730|72916|1440|1|VN
04055RUPLUS|USZA|32226|4000226860|32055|1|1|VN
04055RUPLUS|USNI|78550|4000217558|78577|1|1|VN
04055RUPLUS|UT3C|46219|4000170587|46143|1|1|VN
04055RUPLUS|USRE|54660|4000167113|54448|1|1|VN
04055RUPLUS|USKI|91752|4000213728|92408|1|1|VN
04055RUPLUS|USZA|32226|4000213891|30071|1440|1|VN
04055RUPLUS|USNI|78550|6100310363|78539|1|1|FB
04055RUPLUS|USNH|61008|4000187579|53114|1|1|VN
04055RUPLUS|UT29|33815|6100257563|33566|1|1|FB
04055RUPLUS|USUA|28216|6100263663|28613|1|1|VN
04055RUPLUS|UT3C|46219|4000161806|47302|1|1|VN
04055RUPLUS|UT29|33815|4000162666|33834|1|1|VN
04055RUPLUS|USKL|73114|4000142682|74116|1|1|VN
04055RUPLUS|USKL|73114|4000108555|67545|1440|1|VN
04055RUPLUS|USKL|73114|4000001581|72927|1|1|VN
04055RUPLUS|USKL|73114|4000002982|73047|1|1|FB
04055RUPLUS|USKI|91752|4000003051|93234|1|1|FB
04055RUPLUS|USKI|91752|4000134534|93220|1|1|VN
04055RUPLUS|UT29|33815|6100706882|33802|1|1|FB
04055RUPLUS|US8R|76177|4000150999|79225|1|1|VN
04055RUPLUS|USYX|30567|4000151073|30567|1|1|VN
04055RUPLUS|USWA|21770|4000158946|22853|1|1|VN
04055RUPLUS|USKI|91752|4000120576|92231|1|1|VN
04055RUPLUS|USKI|91752|4000091587|93203|1|1|FB
04055RUPLUS|USNI|78550|4000087979|78541|1|1|FB
04055RUPLUS|USRE|54660|4000088267|54448|1|1|VN
04055RUPLUS|USKI|91752|4000110322|93551|1|1|VN
04055RUPLUS|USZA|32226|4000120209|31015|1|1|FB
04055RUPLUS|USKI|91752|4000047969|93203|1|1|FB
04055RUPLUS|UT3C|46219|4000069934|47838|1|1|VN
04055RUPLUS|USKI|91752|4000050986|93215|1|1|FB
04055RUPLUS|USKI|91752|6100765853|92513|1|1|FB
04055RUPLUS|USNH|61008|6100771686|61008|1|1|VN
04055RUPLUS|USKL|73114|4000092970|74434|1|1|VN
04055RUPLUS|USKI|91752|4000093024|93241|1|1|FB
04055RUPLUS|USKI|91752|4000093169|93215|1|1|FB
04055RUPLUS|USKI|91752|4000093172|93215|1|1|FB
04055RUPLUS|USZA|32226|4000092541|30427|1|1|FB
04055RUPLUS|USZA|32226|4000089360|32218|1|1|VN
04055RUPLUS|USB5|06473|4000089384|02767|1|1|VN
04055RUPLUS|USYX|30567|4000090024|30504|1|1|VN
04055RUPLUS|USB5|06473|4000167105|07008|1|1|VN
04055RUPLUS|USA4|40118|6100544218|47102|1|1|VN
04055RUPLUS|USB5|06473|6100776921|07885|1|1|VN
04055RUPLUS|USB5|06473|4000105427|06511|1|1|VN
04055RUPLUS|USB5|06473|4000105890|18517|1|1|VN
04055RUPLUS|USNH|61008|6100549598|53597|1|1|VN
04055RUPLUS|USKI|91752|4000067986|92236|1|1|FB
04055RUPLUS|USKI|91752|4000068577|92201|1|1|VN
04055RUPLUS|USKI|91752|6100222618|91320|1|1|FB
04055RUPLUS|USKI|91752|6100222707|92545|1|1|FB
04055RUPLUS|USRE|54660|6100226491|54722|1|1|VN
04055RUPLUS|USKI|91752|6100227551|92543|1|1|FB
04055RUPLUS|USIF|65251|4000049219|62040|1|1|VN
04055RUPLUS|USKI|91752|6101049252|92410|1|1|FB
04055RUPLUS|USZA|32226|4000090489|32204|1|1|VN
04055RUPLUS|USKL|73114|4000144422|67530|1440|1|VN
04055RUPLUS|USYC|28334|4000130731|28431|1|1|VN
04055RUPLUS|US8R|76177|6100632391|68501|2880|1|VN
04055RUPLUS|UT3C|46219|4000161460|46168|1|1|VN
04055RUPLUS|UT29|33815|6101062959|33853|1|1|VN
04055RUPLUS|USRE|54660|6100634344|53901|1|1|VN
04055RUPLUS|UT36|06096|6100635806|44241|2880|1|VN
04055RUPLUS|USA4|40118|6100250524|47725|1|1|VN
04055RUPLUS|USKI|91752|4000090009|92243|1|1|FB
04055RUPLUS|USA4|40118|4000000343|41539|1|1|VN
04055RUPLUS|USA6|23836|3000029200|23834|1|1|VN
04055RUPLUS|USIF|65251|3000048398|63052|1|1|VN
04055RUPLUS|USHN|53916|6100265206|53004|1|1|VN
04055RUPLUS|USNI|78550|6100680542|78541|1|1|FB
04055RUPLUS|USB5|06473|6100691692|44654|2880|1|VN
04055RUPLUS|USKL|73114|6100254575|72956|1|1|VN
04055RUPLUS|USYX|30567|4000034792|30504|1|1|VN
04055RUPLUS|UT3C|46219|4000219757|46203|1|1|VN
04055RUPLUS|USB5|06473|4000220122|06379|1|1|VN
04055RUPLUS|USKI|91752|4000208168|92251|1|1|FB
04055RUPLUS|USKL|73114|4000187202|67219|1|1|VN
04055RUPLUS|USNH|61008|4000200759|61101|1|1|VN
04055RUPLUS|USKI|91752|4000190091|93250|1|1|FB
04055RUPLUS|USKI|91752|4000192311|93234|1|1|VN
04055RUPLUS|US8J|00725|4000186094|00926|1|1|VN
04055RUPLUS|UT3C|46219|4000186915|46953|1|1|VN
04055RUCUST|USA4|40118|4000230398|46254|1|1|VN
04055RUPLUS|USNI|78550|4000199174|78521|1|1|VN
04055RUPLUS|USA4|40118|4000214671|47281|1|1|VN
04055RUPLUS|USB5|06473|4000198839|11434|1|1|VN
04055RUPLUS|USB5|06473|4000202429|11801|1|1|VN
04055RUPLUS|USOQ|18706|4000181317|18505|1|1|VN
04055RUPLUS|USKI|91752|4000204074|92545|1|1|FB
04055RUPLUS|UT29|33815|4000225339|29812|1440|1|VN
04055RUPLUS|USKI|91752|4000188052|92337|1|1|FB
04055RUPLUS|USNH|61008|4000068505|61068|1|1|VN
04055RUPLUS|UT3C|46219|4000211839|46074|1|1|VN
04055RUPLUS|US85|75235|4000194242|76262|1|1|VN
04055RUPLUS|USKI|91752|4000194575|91752|1|1|VN
04055RUPLUS|USA6|23836|3000153693|23831|1|1|VN
04055RUPLUS|USZA|32226|4000210684|32137|1|1|FB
04055RUPLUS|USKI|91752|4000210789|92394|1|1|VN
04055RUPLUS|USB5|06473|4000046713|06334|1|1|VN
04055RUPLUS|USZA|32226|4000205751|32694|1|1|VN
04055RUPLUS|UT3C|46219|4000181822|46203|1|1|VN
04055RUPLUS|USNI|78550|4000202746|78557|1|1|VN
04055RUPLUS|USZA|32226|4000205960|32640|1|1|VN
04055RUPLUS|UT3C|46219|4000182747|46168|1|1|VN
04055RUPLUS|USKI|91752|4000213456|92508|1|1|VN
04055RUPLUS|USB5|06473|4000179977|10469|1|1|VN
04055RUPLUS|USNI|78550|4000206029|78540|1|1|VN
04055RUPLUS|USB5|06473|4000216280|44408|2880|1|VN
04055RUPLUS|USQI|98223|4000084601|98233|1|1|VN
04055RUPLUS|USA6|23836|4000173557|23227|1|1|VN
04055RUPLUS|USKL|73114|4000173569|74145|1|1|VN
04055RUPLUS|US8R|76177|4000170997|76155|1|1|VN
04055RUPLUS|USUA|28216|4000211715|28086|1|1|VN
04055RUPLUS PS|US8R|76177|4000021884|75050|1|1|VN
04055RUPLUS|UT3C|46219|4000174999|46168|1|1|VN
04055RUPLUS|USA4|40118|4000201613|40245|1|1|VN
04055RUPLUS|USPA|12550|4000158534|17847|1|1|VN
04055RUPLUS|USZA|32226|4000210376|32693|1|1|VN
04055RUPLUS|USQI|98223|4000210386|98233|1|1|VN
04055RUPLUS|USKI|91752|4000210423|92392|1|1|VN
04055RUPLUS|USYE|90040|4000097758|93307|1|1|VN
04055RUPLUS|US8R|76177|4000212724|76011|1|1|VN
04055RUPLUS|USKI|91752|6101029773|93543|1|1|FB
04055RUPLUS|USKL|73114|4000169099|72901|1|1|VN
04055RUPLUS PS|US8J|00725|4000244719||1|1|VN
04055RUPLUS|USKI|91752|6101001365|93241|1|1|FB
04055RUPLUS|USKI|91752|4000180652|92833|1|1|VN
04055RUPLUS|USNI|78550|4000208562|78580|1|1|VN
04055RUPLUS|USNH|61008|4000076390|61068|1|1|VN
04055RUPLUS|UT29|33815|4000171236|33830|1|1|VN
04055RUPLUS|USNI|78550|6100343694|78573|1|1|VN
04055RUPLUS|USKI|91752|4000147867|92251|1|1|FB
04055RUPLUS|USKL|73114|6100410834|74361|1|1|VN
04055RUPLUS PS|USUA|28216|4000096201|29006|1|1|VN
04055RUPLUS|USA6|23836|4000190029|23005|1|1|VN
04055RUPLUS|USKI|91752|4000113720|92236|1|1|FB
04055RUPLUS|USB5|06473|4000180425|11803|1|1|VN
04055RUPLUS|USNH|61008|4000182163|61109|1|1|VN
04055RUPLUS|UT29|33815|4000211952|33614|1|1|VN
04055RUPLUS|USKI|91752|6100711073|92243|1|1|FB
04055RUPLUS|USKL|73114|6100723961|73082|1|1|VN
04055RUPLUS|USRE|54660|4000130686|54909|1|1|VN
04055RUPLUS|UT29|33815|4000207394|33801|1|1|VN
04055RUPLUS|UT29|33815|6100789775|33853|1|1|FB
04055RUPLUS|UT3C|46219|4000178655|47203|1|1|VN
04055RUPLUS|USNH|61008|4000114783|53147|1|1|VN
04055RUPLUS|USKI|91752|4000170143|92374|1|1|VN
04055RUPLUS|USKI|91752|6101073581|92236|1|1|FB
04055RUPLUS|USKI|91752|6101073590|92201|1|1|FB
04055RUPLUS|USKI|91752|6101074367|92236|1|1|FB
04055RUPLUS|USKI|91752|4000220673|92879|1|1|VN
04055RUPLUS|USA6|23836|6101007485|23875|1|1|VN
04055RUPLUS|USKI|91752|6100196790|93286|1|1|FB
04055RUPLUS|UT3C|46219|4000086962|47878|1|1|VN
04055RUPLUS|USZA|32226|4000154481|32693|1|1|VN
04055RUPLUS|USKL|73114|4000223439|74801|1|1|VN
04055RUPLUS|USKL|73114|5000700159|73533|1|1|VN
04055RUPLUS|UT3C|46219|6101033116|46168|1|1|VN
04055RUPLUS|UT55|43110|4000170197|43125|1|1|VN
04055RUPLUS|USZA|32226|4000170599|31023|1|1|FB
04055RUPLUS|USNI|78550|4000174500|78577|1|1|VN
04055RUPLUS|USNI|78550|4000152931|78504|1|1|VN
04055RUPLUS|USKL|73114|4000169094|72901|1|1|VN
04055RUPLUS|USKI|91752|4000222097|92081|1|1|FB
04055RUPLUS|USZA|32226|4000197697|32055|1|1|VN
04055RUPLUS|US8R|76177|4000075068|76262|1|1|VN
04055RUPLUS|USZA|32226|4000182670|32628|1|1|FB
04055RUPLUS|USKI|91752|4000112734|93234|1|1|FB
04055RUPLUS|USKL|73114|4000271315|73105|1|1|VN
04055RUPLUS|USKI|91752|4000272266|92336|1|1|VN
04055RUPLUS|USKI|91752|4000290664|92410|1|1|FB
04055RUPLUS|USNJ|39503|4000291455|39452|4320|1|FB
04055RUPLUS|UT29|33815|4000291615|33605|1|1|FB
04055RUPLUS|UT55|43110|4000266398|43130|1|1|VN
04055RUPLUS|USA4|40118|4000275376|40360|1|1|VN
04055RUPLUS|USB5|06473|4000288554|07001|1|1|VN
04055RUPLUS|USB5|06473|4000275250|10926|1|1|VN
04055RUPLUS|USYP|18657|4000285656|18202|1|1|VN
04055RUPLUS|USA6|23836|4000285168|23224|1|1|FB
04055RUPLUS|UT3C|46219|4000299533|47561|1|1|VN
04055RUPLUS|UT3C|46219|4000267638|46168|1|1|VN
04055RUPLUS|USZA|32226|4000268432|32033|1|1|VN
04055RUPLUS|UT3C|46219|4000264059|46123|1|1|VN
04055RUPLUS|US8R|76177|4000276145|75011|1|1|VN
04055RUPLUS|UT29|33815|4000286105|34266|1|1|VN
04055RUPLUS|USA6|23836|4000286668|23231|1|1|VN
04055RUPLUS|UT29|33815|4000265890|33823|1|1|VN
04055RUPLUS|UT29|33815|4000271366|33566|1|1|FB
04055RUPLUS|UT29|33815|4000268953|33619|1|1|FB
04055RUPLUS|UT29|33815|4000277097|33860|1|1|FB
04055RUPLUS|USYP|18657|4000287983|14901|1|1|VN
04055RUPLUS|USNH|61008|4000272811|53566|1|1|VN
04055RUPLUS|USYC|28334|4000288228|28341|1|1|VN
04055RUPLUS|USA4|40118|4000288295|40206|1|1|VN
04055RUPLUS|USKI|91752|4000288472|90623|1|1|VN
04055RUPLUS|USB5|06473|4000272731|06804|1|1|VN
04055RUPLUS|UT3C|46219|4000283930|46075|1|1|VN
04055RUPLUS|US8R|76177|4000238937|75050|1|1|VN
04055RUPLUS|USKI|91752|4000074199|92563|1|1|VN
04055RUPLUS|USA4|40118|4000258348|47120|1|1|FB
04055RUPLUS|UT3C|46219|4000234961|46075|1|1|VN
04055RUPLUS|UT29|33815|4000239761|33890|1|1|FB
04055RUPLUS|US8R|76177|4000240200|76155|1|1|VN
04055RUPLUS|UT3C|46219|4000263687|46052|1|1|VN
04055RUPLUS|USZA|32226|6100237363|32219|1|1|VN
04055RUPLUS|UT3C|46219|6100252924|46168|1|1|VN
04055RUPLUS|USRE|54660|4000057624|54971|1|1|VN
04055RUPLUS|USYC|28334|4000213670|27409|1|1|VN
04055RUPLUS|USKI|91752|4000092215|93257|1|1|FB
04055RUPLUS|USNH|61008|6100373535|52733|1|1|VN
04055RUPLUS|USRE|54660|6100527530|54903|1|1|VN
04055RUPLUS|USKI|91752|4000225095|92704|1|1|VN
04055RUPLUS|USUA|28216|6101011336|28610|1|1|VN
04055RUPLUS|USKI|91752|4000263849|92337|1|1|VN
04055RUPLUS|UT3C|46219|4000159081|47712|1|1|VN
04055RUPLUS|USB5|06473|6100600175|06413|1|1|VN
04055RUPLUS|USKL|73114|6130408773|72956|1|1|VN
04055RUPLUS|UT29|33815|4000066784|33566|1|1|FB
04055RUPLUS|USRE|54660|4000015800|54868|1|1|VN
04055RUPLUS|USNH|61008|4000267076|53704|1|1|VN
04055RUPLUS|US8R|76177|4000227832|75067|1|1|VN
04055RUPLUS|USNH|61008|4000228577|53704|1|1|VN
04055RUPLUS|USZA|32226|4000231406|42220|4320|1|FB
04055RUPLUS|USNH|61008|4000247439|61032|1|1|VN
04055RUPLUS|USB5|06473|4000247440|10927|1440|1|VN
04055RUPLUS|USZA|32226|4000201448|32658|1|1|VN
04055RUPLUS|UT29|33815|4000181875|33634|1|1|FB
04055RUPLUS|USB5|06473|4000268077|06451|1|1|VN
04055RUPLUS|USZA|32226|4000265183|32619|1|1|FB
04055RUPLUS|UT29|33815|4000152173|34114|1|1|VN
04055RUPLUS|US8R|76177|6101015172|76179|1|1|VN
04055RUPLUS|USKL|73114|6101015886|74601|1|1|VN
04055RUPLUS|UT29|33815|4000250958|34266|1|1|VN
04055RUPLUS|UT29|33815|4000252147|33859|1|1|VN
04055RUPLUS|USNH|61008|4000235577|61080|1|1|VN
04055RUPLUS|USZA|32226|4000237371|32073|1|1|VN
04055RUPLUS|USNH|61008|4000248968|61008|1|1|VN
04055RUPLUS|UT55|43110|4000245524|43013|1|1|VN
04055RUPLUS|US8R|76177|4000253048|76106|1|1|VN
04055RUPLUS|USKI|91752|4000244218|92504|1|1|VN
04055RUPLUS|USZA|32226|4000244455|32218|1|1|VN
04055RUPLUS|USKI|91752|4000247014|92505|1|1|VN
04055RUPLUS|UT3C|46219|4000177670|46052|1|1|VN
04055RUPLUS|UT55|43110|4000259193|41017|1|1|VN
04055RUPLUS|USB5|06473|4000259266|07203|1|1|VN
04055RUPLUS|UT3C|46219|4000209400|46214|1|1|VN
04055RUPLUS|USYX|30567|4000194992|30567|1|1|VN
04055RUPLUS|USNH|61008|4000276267|53546|1|1|VN
04055RUPLUS|US8R|76177|6101073625|76262|1|1|VN
04055RUPLUS|USYE|90040|6100220362|93458|1|1|FB
04055RUPLUS|USKI|91752|6100228015|92337|1|1|VN
04055RUPLUS|USKI|91752|6100230048|92704|1|1|VN
04055RUPLUS|US8J|00725|4000290398|00983|1|1|VN
04055RUPLUS|USNH|61008|4000287383|53151|1|1|VN
04055RUPLUS|USNH|61008|4000287391|53511|1|1|VN
04055RUPLUS|USYX|30567|4000293442|30501|1|1|VN
04055RUPLUS|UT3C|46219|4000293452|46158|1|1|VN
04055RUPLUS|UT3C|46219|4000293466|46158|1|1|VN
04055RUPLUS|US8R|76177|4000248472|76106|1|1|VN
04055RUPLUS|US8R|76177|4000258147|76010|1|1|VN
04055RUPLUS|USB5|06473|4000247438|12547|1|1|VN
04055RUPLUS|UT3C|46219|4000157166|46268|1|1|VN
04055RUPLUS|UT29|33815|4000269298|33547|1|1|FB
04055RUPLUS|USYC|28334|4000297019|28393|1|1|VN
04055RUPLUS|USKI|91752|4000296829|92335|1|1|VN
04055RUPLUS|USYC|28334|4000073283|38104|1|1|VN
04055RUPLUS|USOQ|18706|4000247449|18705|1|1|VN
04055RUPLUS|USYC|28334|4000297586|28578|1|1|VN
04055RUPLUS|USA4|40118|4000297898|47666|1|1|FB
04055RUPLUS|USA4|40118|4000305424|40212|1|1|FB
04055RUPLUS|UT3C|46219|4000288414|46041|1|1|VN
04055RUPLUS|USA4|40118|4000297359|47591|1|1|FB
04055RUPLUS|UT55|43110|6100146032|43130|1|1|VN
04055RUPLUS|USRE|54660|6100217919|54703|1|1|VN
04055RUPLUS|USKI|91752|6100289486|92408|1|1|FB
04055RUPLUS|USB5|06473|6100444825|06029|1|1|VN
04055RUPLUS|USKI|91752|6101036630|93203|1|1|FB
04055RUPLUS|USKI|91752|6101067981|93241|1|1|FB
04055RUPLUS|USRE|54660|4000014045|54974|1|1|VN
04055RUPLUS|USKI|91752|3000160707|92507|1|1|FB
04055RUPLUS|USNI|78550|6101028300|78557|1|1|VN
04055RUPLUS|USKI|91752|6101072396|92243|1|1|FB
04055RUPLUS|USRE|54660|6100761599|54603|1|1|VN
04055RUPLUS|USKI|91752|4000027468|93234|1|1|FB
04055RUPLUS|US8R|76177|3000061169|76106|1|1|VN
04055RUPLUS|USZA|32226|4000067323|32216|1|1|VN
04055RUPLUS|USKL|73114|6131281568|67401|1|1|VN
04055RUPLUS|USA6|23836|6100110800|23111|1|1|VN
04055RUPLUS|USKI|91752|4000090761|93215|1|1|FB
04055RUPLUS|USRE|54660|4000100139|54656|1|1|VN
04055RUPLUS|USB5|06473|4000107495|06776|1|1|VN
04055RUPLUS|USKI|91752|4000111443|93210|1440|1|FB
04055RUPLUS|USJF|03077|4000111245|46516|4320|1|VN
04055RUPLUS|USNI|78550|4000122467|78580|1|1|VN
04055RUPLUS|USKI|91752|4000111895|93215|1|1|FB
04055RUPLUS|USKL|73114|4000118491|73601|1|1|VN
04055RUPLUS|USA4|40118|4000139698|47561|1|1|VN
04055RUPLUS|USKI|91752|4000144876|92274|1|1|FB
04055RUPLUS|USKI|91752|4000145317|92233|1|1|FB
04055RUPLUS|US8R|76177|4000156228|76134|1|1|VN
04055RUPLUS|USKL|73114|4000160528|73001|1|1|VN
04055RUPLUS|USKL|73114|4000161967|72901|1|1|VN
04055RUPLUS|USYX|30567|4000167506|30013|1|1|FB
04055RUPLUS|UT3C|46219|4000173266|47356|1|1|VN
04055RUPLUS|USYC|28334|4000177312|28578|1|1|VN
04055RUPLUS|USA6|23836|4000181743|23890|1|1|VN
04055RUPLUS|USNI|78550|4000203896|78577|1|1|VN
04055RUPLUS|USZA|32226|4000210533|32693|1|1|FB
04055RUPLUS|USKI|91752|4000213453|91320|1|1|VN
04055RUPLUS|USNH|61008|4000216681|61008|1|1|VN
04055RUPLUS|USB5|06473|4000215871|06477|1|1|VN
04055RUPLUS|USA6|23836|4000221589|23222|1|1|VN
04055RUPLUS|USNI|78550|4000224762|78537|1|1|VN
04055RUPLUS|USA4|40118|4000227794|40210|1|1|VN
04055RUPLUS|UT66|12831|4000228852|05641|1|1|VN
04055RUPLUS|USYP|18657|4000232721|18505|1|1|VN
04055RUPLUS|USRE|54660|4000249322|54729|1|1|VN
04055RUPLUS|USKI|91752|4000242975|92704|1|1|VN
04055RUPLUS|USUA|28216|4000248716|28602|1|1|VN
04055RUPLUS|UT3C|46219|4000246441|46214|1|1|VN
04055RUPLUS|UT3C|46219|4000266830|46168|1|1|VN
04055RUPLUS|USB5|06473|4000263076|06516|1|1|VN
04055RUPLUS|USNI|78550|4000267082|78577|1|1|VN
04055RUPLUS|UT29|33815|4000284620|33610|1|1|VN
04055RUPLUS|USYX|30567|4000273526|30549|1|1|VN
04055RUPLUS|USB5|06473|4000304261|06074|1|1|VN
04055RUPLUS PS|US8R|76177|6101073625|76262|1|1|VN
04055RUPLUS|USB5|06473|6100411343|10962|1|1|VN
04055RUPLUS|USB5|06473|4000176599|07410|1|1|VN
04055RUPLUS|USA4|40118|4000183925|40213|1|1|VN
04055RUPLUS|USB5|06473|4000080944|44613|2880|1|VN
04055RUPLUS|USKI|91752|4000168948|92243|1|1|FB
04055RUPLUS|USKI|91752|4000158676|92591|1|1|FB
